id_vecindario,polygonNumber,id_restaurante
55cb9c666c522cafdb053a54,1,55cba2476c522cafdb054e0d
55cb9c666c522cafdb053aa2,0,55cba2476c522cafdb054e0e
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054e0f
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e10
55cb9c666c522cafdb053aa5,1,55cba2476c522cafdb054e11
55cb9c666c522cafdb053a94,0,55cba2476c522cafdb054e12
55cb9c666c522cafdb053ac4,0,55cba2476c522cafdb054e13
55cb9c666c522cafdb053a59,0,55cba2476c522cafdb054e14
55cb9c666c522cafdb053aac,0,55cba2476c522cafdb054e15
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e16
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e17
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e18
55cb9c666c522cafdb053aca,0,55cba2476c522cafdb054e19
55cb9c666c522cafdb053a45,0,55cba2476c522cafdb054e1a
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054e1b
55cb9c666c522cafdb053ad5,0,55cba2476c522cafdb054e1c
55cb9c666c522cafdb053ad2,0,55cba2476c522cafdb054e1d
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e1e
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e1f
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054e20
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054e21
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054e22
55cb9c666c522cafdb053ab4,0,55cba2476c522cafdb054e23
55cb9c666c522cafdb053aa2,0,55cba2476c522cafdb054e24
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054e25
55cb9c666c522cafdb053a4a,0,55cba2476c522cafdb054e26
55cb9c666c522cafdb053a7d,0,55cba2476c522cafdb054e27
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e28
55cb9c666c522cafdb053a44,0,55cba2476c522cafdb054e29
55cb9c666c522cafdb053a7a,0,55cba2476c522cafdb054e2a
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054e2b
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054e2c
55cb9c666c522cafdb053a20,0,55cba2476c522cafdb054e2d
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054e2e
55cb9c666c522cafdb053a9b,0,55cba2476c522cafdb054e2f
55cb9c666c522cafdb053a7d,0,55cba2476c522cafdb054e30
55cb9c666c522cafdb053a50,0,55cba2476c522cafdb054e31
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e32
55cb9c666c522cafdb053ad7,0,55cba2476c522cafdb054e34
55cb9c666c522cafdb053a42,0,55cba2476c522cafdb054e35
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054e36
55cb9c666c522cafdb053aaf,0,55cba2476c522cafdb054e37
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054e38
55cb9c666c522cafdb053aca,0,55cba2476c522cafdb054e39
55cb9c666c522cafdb053a4a,0,55cba2476c522cafdb054e3a
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054e3b
55cb9c666c522cafdb053a7f,0,55cba2476c522cafdb054e3c
55cb9c666c522cafdb053aab,0,55cba2476c522cafdb054e3d
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e3e
55cb9c666c522cafdb053aa5,1,55cba2476c522cafdb054e3f
55cb9c666c522cafdb053ac1,1,55cba2476c522cafdb054e40
55cb9c666c522cafdb053aca,0,55cba2476c522cafdb054e41
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054e42
55cb9c666c522cafdb053a59,0,55cba2476c522cafdb054e43
55cb9c666c522cafdb053abd,0,55cba2476c522cafdb054e44
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054e45
55cb9c666c522cafdb053a83,0,55cba2476c522cafdb054e46
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e47
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e48
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e49
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054e4a
55cb9c666c522cafdb053abc,0,55cba2476c522cafdb054e4b
55cb9c666c522cafdb053a65,2,55cba2476c522cafdb054e4c
55cb9c666c522cafdb053a39,0,55cba2476c522cafdb054e4d
55cb9c666c522cafdb053acd,0,55cba2476c522cafdb054e4e
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054e4f
55cb9c666c522cafdb053a8a,0,55cba2476c522cafdb054e50
55cb9c666c522cafdb053a83,0,55cba2476c522cafdb054e51
55cb9c666c522cafdb053a57,0,55cba2476c522cafdb054e52
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054e53
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e54
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e55
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054e56
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054e57
55cb9c666c522cafdb053a68,0,55cba2476c522cafdb054e58
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054e59
55cb9c666c522cafdb053a7d,0,55cba2476c522cafdb054e5a
55cb9c666c522cafdb053a85,0,55cba2476c522cafdb054e5b
55cb9c666c522cafdb053a8b,0,55cba2476c522cafdb054e5c
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054e5d
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054e5e
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054e5f
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054e60
55cb9c666c522cafdb053a7e,0,55cba2476c522cafdb054e61
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054e62
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054e63
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054e64
55cb9c666c522cafdb053ad1,0,55cba2476c522cafdb054e65
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054e66
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054e67
55cb9c666c522cafdb053a41,0,55cba2476c522cafdb054e68
55cb9c666c522cafdb053a25,0,55cba2476c522cafdb054e69
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e6a
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054e6b
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e6c
55cb9c666c522cafdb053a1d,0,55cba2476c522cafdb054e6d
55cb9c666c522cafdb053a7d,0,55cba2476c522cafdb054e6e
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054e6f
55cb9c666c522cafdb053ace,0,55cba2476c522cafdb054e70
55cb9c666c522cafdb053a7a,0,55cba2476c522cafdb054e71
55cb9c666c522cafdb053a58,0,55cba2476c522cafdb054e72
55cb9c666c522cafdb053a68,0,55cba2476c522cafdb054e73
55cb9c666c522cafdb053a30,0,55cba2476c522cafdb054e74
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e75
55cb9c666c522cafdb053ad1,0,55cba2476c522cafdb054e76
55cb9c666c522cafdb053ab5,0,55cba2476c522cafdb054e77
55cb9c666c522cafdb053ac1,1,55cba2476c522cafdb054e78
55cb9c666c522cafdb053a7e,0,55cba2476c522cafdb054e79
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054e7a
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054e7b
55cb9c666c522cafdb053a50,0,55cba2476c522cafdb054e7c
55cb9c666c522cafdb053a88,0,55cba2476c522cafdb054e7e
55cb9c666c522cafdb053a9c,1,55cba2476c522cafdb054e7f
55cb9c666c522cafdb053a5e,0,55cba2476c522cafdb054e80
55cb9c666c522cafdb053a50,0,55cba2476c522cafdb054e81
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054e82
55cb9c666c522cafdb053a68,0,55cba2476c522cafdb054e83
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e84
55cb9c666c522cafdb053a50,0,55cba2476c522cafdb054e85
55cb9c666c522cafdb053ab5,0,55cba2476c522cafdb054e86
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054e88
55cb9c666c522cafdb053a89,0,55cba2476c522cafdb054e89
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054e8a
55cb9c666c522cafdb053a6e,0,55cba2476c522cafdb054e8b
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054e8c
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054e8d
55cb9c666c522cafdb053abd,0,55cba2476c522cafdb054e8e
55cb9c666c522cafdb053a70,0,55cba2476c522cafdb054e8f
55cb9c666c522cafdb053aa8,0,55cba2476c522cafdb054e90
55cb9c666c522cafdb053ad8,0,55cba2476c522cafdb054e91
55cb9c666c522cafdb053a99,7,55cba2476c522cafdb054e92
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e93
55cb9c666c522cafdb053a63,2,55cba2476c522cafdb054e94
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054e95
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e96
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054e97
55cb9c666c522cafdb053ada,4,55cba2476c522cafdb054e98
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054e99
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e9a
55cb9c666c522cafdb053a57,0,55cba2476c522cafdb054e9b
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054e9c
55cb9c666c522cafdb053ad4,0,55cba2476c522cafdb054e9d
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054e9e
55cb9c666c522cafdb053a29,0,55cba2476c522cafdb054e9f
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054ea0
55cb9c666c522cafdb053a2a,0,55cba2476c522cafdb054ea1
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054ea2
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054ea3
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054ea4
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054ea5
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054ea6
55cb9c666c522cafdb053a5b,0,55cba2476c522cafdb054ea7
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054ea8
55cb9c666c522cafdb053aae,0,55cba2476c522cafdb054ea9
55cb9c666c522cafdb053a90,1,55cba2476c522cafdb054eaa
55cb9c666c522cafdb053a70,0,55cba2476c522cafdb054eab
55cb9c666c522cafdb053ad4,0,55cba2476c522cafdb054eac
55cb9c666c522cafdb053a32,1,55cba2476c522cafdb054ead
55cb9c666c522cafdb053a54,1,55cba2476c522cafdb054eae
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054eaf
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054eb0
55cb9c666c522cafdb053a60,0,55cba2476c522cafdb054eb2
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054eb3
55cb9c666c522cafdb053a95,0,55cba2476c522cafdb054eb4
55cb9c666c522cafdb053aa7,0,55cba2476c522cafdb054eb5
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054eb6
55cb9c666c522cafdb053a28,0,55cba2476c522cafdb054eb7
55cb9c666c522cafdb053a55,0,55cba2476c522cafdb054eb8
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054eb9
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054eba
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054ebb
55cb9c666c522cafdb053aab,0,55cba2476c522cafdb054ebc
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054ebd
55cb9c666c522cafdb053a45,0,55cba2476c522cafdb054ebe
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054ebf
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054ec0
55cb9c666c522cafdb053a93,0,55cba2476c522cafdb054ec1
55cb9c666c522cafdb053ad7,0,55cba2476c522cafdb054ec2
55cb9c666c522cafdb053ad8,0,55cba2476c522cafdb054ec3
55cb9c666c522cafdb053a47,0,55cba2476c522cafdb054ec4
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054ec5
55cb9c666c522cafdb053a1f,0,55cba2476c522cafdb054ec6
55cb9c666c522cafdb053a94,0,55cba2476c522cafdb054ec7
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054ec8
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054ec9
55cb9c666c522cafdb053ace,0,55cba2476c522cafdb054eca
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054ecc
55cb9c666c522cafdb053aa4,0,55cba2476c522cafdb054ecd
55cb9c666c522cafdb053a93,0,55cba2476c522cafdb054ece
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054ecf
55cb9c666c522cafdb053ab1,0,55cba2476c522cafdb054ed0
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054ed1
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054ed2
55cb9c666c522cafdb053abf,0,55cba2476c522cafdb054ed3
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054ed4
55cb9c666c522cafdb053a93,0,55cba2476c522cafdb054ed5
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054ed6
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054ed7
55cb9c666c522cafdb053acf,0,55cba2476c522cafdb054ed8
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054ed9
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054eda
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054edb
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054edc
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054ede
55cb9c666c522cafdb053ad6,0,55cba2476c522cafdb054edf
55cb9c666c522cafdb053acf,0,55cba2476c522cafdb054ee0
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054ee1
55cb9c666c522cafdb053abd,0,55cba2476c522cafdb054ee2
55cb9c666c522cafdb053ab4,0,55cba2476c522cafdb054ee3
55cb9c666c522cafdb053aa2,0,55cba2476c522cafdb054ee4
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054ee5
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054ee6
55cb9c666c522cafdb053a69,0,55cba2476c522cafdb054ee7
55cb9c666c522cafdb053aa7,0,55cba2476c522cafdb054ee8
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054ee9
55cb9c666c522cafdb053a89,0,55cba2476c522cafdb054eea
55cb9c666c522cafdb053ac4,0,55cba2476c522cafdb054eeb
55cb9c666c522cafdb053a27,0,55cba2476c522cafdb054eec
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054eed
55cb9c666c522cafdb053ac5,0,55cba2476c522cafdb054eee
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054eef
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054ef0
55cb9c666c522cafdb053a8b,0,55cba2476c522cafdb054ef1
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054ef2
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054ef3
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054ef4
55cb9c666c522cafdb053a76,0,55cba2476c522cafdb054ef5
55cb9c666c522cafdb053a83,0,55cba2476c522cafdb054ef6
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054ef7
55cb9c666c522cafdb053a70,0,55cba2476c522cafdb054ef8
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054ef9
55cb9c666c522cafdb053a53,0,55cba2476c522cafdb054efa
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054efb
55cb9c666c522cafdb053a47,0,55cba2476c522cafdb054efc
55cb9c666c522cafdb053a88,0,55cba2476c522cafdb054efd
55cb9c666c522cafdb053a67,0,55cba2476c522cafdb054efe
55cb9c666c522cafdb053a88,0,55cba2476c522cafdb054eff
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f00
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f01
55cb9c666c522cafdb053a1e,0,55cba2476c522cafdb054f02
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f03
55cb9c666c522cafdb053ab9,0,55cba2476c522cafdb054f04
55cb9c666c522cafdb053adc,31,55cba2476c522cafdb054f05
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f06
55cb9c666c522cafdb053a1f,0,55cba2476c522cafdb054f07
55cb9c666c522cafdb053abc,1,55cba2476c522cafdb054f08
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054f09
55cb9c666c522cafdb053a5b,0,55cba2476c522cafdb054f0a
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054f0b
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f0c
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054f0d
55cb9c666c522cafdb053ac2,0,55cba2476c522cafdb054f0e
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f0f
55cb9c666c522cafdb053aa4,0,55cba2476c522cafdb054f10
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f11
55cb9c666c522cafdb053ac2,0,55cba2476c522cafdb054f12
55cb9c666c522cafdb053a64,0,55cba2476c522cafdb054f13
55cb9c666c522cafdb053a5f,5,55cba2476c522cafdb054f14
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f15
55cb9c666c522cafdb053a4d,1,55cba2476c522cafdb054f16
55cb9c666c522cafdb053a3a,0,55cba2476c522cafdb054f17
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054f18
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054f19
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054f1a
55cb9c666c522cafdb053ab8,0,55cba2476c522cafdb054f1b
55cb9c666c522cafdb053a38,0,55cba2476c522cafdb054f1c
55cb9c666c522cafdb053a89,0,55cba2476c522cafdb054f1d
55cb9c666c522cafdb053a5b,0,55cba2476c522cafdb054f1e
55cb9c666c522cafdb053ac3,2,55cba2476c522cafdb054f1f
55cb9c666c522cafdb053a98,4,55cba2476c522cafdb054f20
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f21
55cb9c666c522cafdb053ab1,0,55cba2476c522cafdb054f22
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054f23
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054f24
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054f25
55cb9c666c522cafdb053aa6,0,55cba2476c522cafdb054f26
55cb9c666c522cafdb053a60,0,55cba2476c522cafdb054f27
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f28
55cb9c666c522cafdb053a68,0,55cba2476c522cafdb054f29
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f2a
55cb9c666c522cafdb053a84,0,55cba2476c522cafdb054f2b
55cb9c666c522cafdb053a5b,0,55cba2476c522cafdb054f2c
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054f2d
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054f2e
55cb9c666c522cafdb053ac4,0,55cba2476c522cafdb054f2f
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054f30
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f31
55cb9c666c522cafdb053a93,0,55cba2476c522cafdb054f32
55cb9c666c522cafdb053ab4,0,55cba2476c522cafdb054f33
55cb9c666c522cafdb053a48,0,55cba2476c522cafdb054f34
55cb9c666c522cafdb053a60,0,55cba2476c522cafdb054f35
55cb9c666c522cafdb053a50,0,55cba2476c522cafdb054f36
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f37
55cb9c666c522cafdb053ad7,0,55cba2476c522cafdb054f38
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f39
55cb9c666c522cafdb053ad4,0,55cba2476c522cafdb054f3a
55cb9c666c522cafdb053a94,0,55cba2476c522cafdb054f3b
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f3d
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f3e
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054f3f
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054f40
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f41
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054f42
55cb9c666c522cafdb053a3f,0,55cba2476c522cafdb054f43
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f44
55cb9c666c522cafdb053ace,0,55cba2476c522cafdb054f45
55cb9c666c522cafdb053aaf,0,55cba2476c522cafdb054f46
55cb9c666c522cafdb053ac5,0,55cba2476c522cafdb054f47
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054f48
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054f49
55cb9c666c522cafdb053a58,0,55cba2476c522cafdb054f4a
55cb9c666c522cafdb053ab2,0,55cba2476c522cafdb054f4b
55cb9c666c522cafdb053a97,1,55cba2476c522cafdb054f4c
55cb9c666c522cafdb053aa0,0,55cba2476c522cafdb054f4d
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054f4e
55cb9c666c522cafdb053acd,0,55cba2476c522cafdb054f4f
55cb9c666c522cafdb053a48,0,55cba2476c522cafdb054f50
55cb9c666c522cafdb053ab2,0,55cba2476c522cafdb054f51
55cb9c666c522cafdb053ace,0,55cba2476c522cafdb054f52
55cb9c666c522cafdb053ad2,0,55cba2476c522cafdb054f53
55cb9c666c522cafdb053a27,0,55cba2476c522cafdb054f54
55cb9c666c522cafdb053ac7,0,55cba2476c522cafdb054f55
55cb9c666c522cafdb053a65,1,55cba2476c522cafdb054f56
55cb9c666c522cafdb053a8d,4,55cba2476c522cafdb054f57
55cb9c666c522cafdb053aa2,0,55cba2476c522cafdb054f58
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054f59
55cb9c666c522cafdb053ac4,0,55cba2476c522cafdb054f5a
55cb9c666c522cafdb053aa8,0,55cba2476c522cafdb054f5b
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f5c
55cb9c666c522cafdb053a8c,0,55cba2476c522cafdb054f5d
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054f5e
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f5f
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054f60
55cb9c666c522cafdb053a93,0,55cba2476c522cafdb054f61
55cb9c666c522cafdb053a45,0,55cba2476c522cafdb054f62
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054f63
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054f64
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054f65
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f66
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f67
55cb9c666c522cafdb053a25,0,55cba2476c522cafdb054f68
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054f69
55cb9c666c522cafdb053aa5,1,55cba2476c522cafdb054f6a
55cb9c666c522cafdb053a6a,0,55cba2476c522cafdb054f6b
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054f6c
55cb9c666c522cafdb053a71,0,55cba2476c522cafdb054f6d
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054f6e
55cb9c666c522cafdb053a47,0,55cba2476c522cafdb054f6f
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054f70
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f71
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f72
55cb9c666c522cafdb053a7b,0,55cba2476c522cafdb054f73
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054f74
55cb9c666c522cafdb053a6e,0,55cba2476c522cafdb054f75
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054f76
55cb9c666c522cafdb053a33,0,55cba2476c522cafdb054f77
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f78
55cb9c666c522cafdb053a70,0,55cba2476c522cafdb054f79
55cb9c666c522cafdb053a66,2,55cba2476c522cafdb054f7a
55cb9c666c522cafdb053a7d,0,55cba2476c522cafdb054f7b
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054f7c
55cb9c666c522cafdb053a7b,0,55cba2476c522cafdb054f7d
55cb9c666c522cafdb053a9d,2,55cba2476c522cafdb054f7e
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f7f
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054f80
55cb9c666c522cafdb053acc,0,55cba2476c522cafdb054f81
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054f82
55cb9c666c522cafdb053a1a,0,55cba2476c522cafdb054f83
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054f84
55cb9c666c522cafdb053a61,0,55cba2476c522cafdb054f85
55cb9c666c522cafdb053aba,0,55cba2476c522cafdb054f86
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054f87
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f88
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054f89
55cb9c666c522cafdb053a67,0,55cba2476c522cafdb054f8a
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054f8b
55cb9c666c522cafdb053a3b,0,55cba2476c522cafdb054f8c
55cb9c666c522cafdb053aa3,0,55cba2476c522cafdb054f8d
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054f8e
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054f8f
55cb9c666c522cafdb053a66,2,55cba2476c522cafdb054f90
55cb9c666c522cafdb053a31,0,55cba2476c522cafdb054f91
55cb9c666c522cafdb053acf,0,55cba2476c522cafdb054f92
55cb9c666c522cafdb053a1f,0,55cba2476c522cafdb054f93
55cb9c666c522cafdb053a32,1,55cba2476c522cafdb054f94
55cb9c666c522cafdb053ab1,0,55cba2476c522cafdb054f95
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054f96
55cb9c666c522cafdb053a76,0,55cba2476c522cafdb054f97
55cb9c666c522cafdb053ad7,0,55cba2476c522cafdb054f98
55cb9c666c522cafdb053a40,0,55cba2476c522cafdb054f99
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054f9a
55cb9c666c522cafdb053acd,0,55cba2476c522cafdb054f9b
55cb9c666c522cafdb053ab1,0,55cba2476c522cafdb054f9c
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054f9d
55cb9c666c522cafdb053a74,7,55cba2476c522cafdb054f9e
55cb9c666c522cafdb053ac8,1,55cba2476c522cafdb054f9f
55cb9c666c522cafdb053aa5,1,55cba2476c522cafdb054fa0
55cb9c666c522cafdb053a96,0,55cba2476c522cafdb054fa1
55cb9c666c522cafdb053aa1,0,55cba2476c522cafdb054fa2
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054fa4
55cb9c666c522cafdb053a5d,0,55cba2476c522cafdb054fa5
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054fa6
55cb9c666c522cafdb053a78,0,55cba2476c522cafdb054fa7
55cb9c666c522cafdb053a4e,0,55cba2476c522cafdb054fa8
55cb9c666c522cafdb053a4c,0,55cba2476c522cafdb054fa9
55cb9c666c522cafdb053a1d,0,55cba2476c522cafdb054faa
55cb9c666c522cafdb053a3c,0,55cba2476c522cafdb054fab
55cb9c666c522cafdb053a4b,0,55cba2476c522cafdb054fac
55cb9c666c522cafdb053a70,0,55cba2476c522cafdb054fad
55cb9c666c522cafdb053a32,1,55cba2476c522cafdb054fae
55cb9c666c522cafdb053ad9,0,55cba2476c522cafdb054faf
